ProcCode,ProcName,ProcType,ProcDuration,ProcCost
A401545,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΛΙΘΟΤΡΙΨΙΑ, ΕΞΩΣΩΜΑΤΙΚΗ ΜΕ ΚΥΜΑΤΑ Κ",Therapeutic,60,195
A401547,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΛΙΘΟΤΡΙΨΙΑ, ΕΞΩΣΩΜΑΤΙΚΗ ΜΕ ΚΥΜΑΤΑ Κ",Therapeutic,90,225
A401561,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΤΙΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΚΥΡΙΑ,Therapeutic,60,135
A401565,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΤΙΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΚΥΡΙΑ,Therapeutic,60,195
A401605,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ· ΟΡΘΟΠΡΩΚΤΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,195
A401609,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ· ΡΙΖΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟ ,Therapeutic,60,255
A401613,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ· ΕΚΤΟΜΗ ΑΙΔΟΙΟΥ,Therapeutic,60,315
A401617,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ· ΠΕΡΙΝΕΪΚΗ ΠΡΟΣΤΑΤΕΚΤΟΜΗ,Therapeutic,60,375
A401621,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΔΙΟΥΡΗΘΡΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ (ΣΥΜΠΕΡΙΛΑΜ,Therapeutic,60,135
A401625,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΔΙΟΥΡΗΘΡΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ (ΣΥΜΠΕΡΙΛΑΜ,Therapeutic,60,195
A401629,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΔΙΟΥΡΗΘΡΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ (ΣΥΜΠΕΡΙΛΑΜ,Therapeutic,60,255
A401633,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΔΙΟΥΡΗΘΡΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ (ΣΥΜΠΕΡΙΛΑΜ,Therapeutic,60,315
A401637,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΔΙΟΥΡΗΘΡΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ (ΣΥΜΠΕΡΙΛΑΜ,Therapeutic,60,375
A401641,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΑΝΤΡΙΚΑ Γ,Therapeutic,60,135
A401643,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΑΝΤΡΙΚΑ Γ,Therapeutic,90,165
A401645,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΑΝΤΡΙΚΑ Γ,Therapeutic,60,195
A401649,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΑΝΤΡΙΚΑ Γ,Therapeutic,60,255
A401653,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΑΝΤΡΙΚΑ Γ,Therapeutic,60,315
A401657,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΑΝΤΡΙΚΑ Γ,Therapeutic,60,375
A401661,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΑΝΤΡΙΚΑ Γ,Therapeutic,60,135
A401665,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΑΝΤΡΙΚΑ Γ,Therapeutic,60,195
A401669,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΑΝΤΡΙΚΑ Γ,Therapeutic,60,255
A401673,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΑΝΤΡΙΚΑ Γ,Therapeutic,60,315
A401677,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΑΝΤΡΙΚΑ Γ,Therapeutic,60,375
A401681,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟΝ ΚΟΛΠΟ (Σ,Therapeutic,60,135
A401685,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟΝ ΚΟΛΠΟ (Σ,Therapeutic,60,195
A401689,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟΝ ΚΟΛΠΟ (Σ,Therapeutic,60,255
A401697,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟΝ ΚΟΛΠΟ (Σ,Therapeutic,60,375
A401701,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟΝ ΚΟΛΠΟ (Σ,Therapeutic,60,135
A401705,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΟΝ ΚΟΛΠΟ (Σ,Therapeutic,60,195
A402025,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΑΡΡΟΦΗΣΗ ΜΥΕΛΟΥ ΤΩΝ ΟΣΤΩΝ ΚΑΙ/Ή Β,Therapeutic,60,195
A402041,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΣΤΑ ΟΣΤΑ ΤΗΣ,Therapeutic,60,135
A402061,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΦΑΡΜΟΓΗ Ή ΑΝΑΘΕΩΡΗΣΗ ΓΥΨΟΥ ΣΩΜΑΤΟΣ,Therapeutic,60,135
A402081,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΔΙΑΠΥΕΛΟΚΟΙΛΙΑΚΟ (ΓΛΟΥΤΙΑΙΟ) ΑΚΡΩΤΗ,Therapeutic,60,135
A402101,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΡΙΖΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΟΓΚΟ,Therapeutic,60,135
A402121,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΚΛΕΙΣΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ,Therapeutic,60,135
A402141,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ,Therapeutic,60,135
A402147,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΗ ΑΠΟΚΑΤΑΣΤΑΣΗ ΚΑΤΑΓΜΑΤΟΣ ΜΕ ,Therapeutic,90,225
A402161,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΚΤΟΜΗ ΤΟΥ ΝΕΥΡΟΥ ΤΟΥ ΘΥΡΟΕΙΔΗ· ΕΞΩ,Therapeutic,60,135
A402181,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΚΤΟΜΗ ΤΟΥ ΝΕΥΡΟΥ ΤΟΥ ΘΥΡΟΕΙΔΗ· ΕΝΔ,Therapeutic,60,135
A402201,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΚΛΕΙΣΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦ,Therapeutic,60,135
A402205,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΑΡΘΡΟΣΚΟΠΗΣΗΣ ΤΗΣ ΑΡΘΡΩΣ,Therapeutic,60,195
A402221,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ,Therapeutic,60,135
A402225,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ,Therapeutic,60,195
A402229,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ,Therapeutic,60,255
A402231,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΗΝ,Therapeutic,90,285
A402241,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΚΛΕΙΣΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦ,Therapeutic,60,135
A402261,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦ,Therapeutic,60,135
A402265,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ,Therapeutic,60,195
A402269,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ,Therapeutic,60,255
A402301,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ,Therapeutic,60,135
A402321,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΦΛΕ,Therapeutic,60,135
A402341,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΑΡΤ,Therapeutic,60,135
A402345,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΑΡΤ,Therapeutic,60,195
A402349,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΑΡΤ,Therapeutic,60,255
A402441,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ,Therapeutic,60,135
A402481,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΚΛΕΙΣΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦ,Therapeutic,60,135
A402521,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦ,Therapeutic,60,135
A402561,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΚΛΕΙΣΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦ,Therapeutic,60,135
A402565,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΔΙΑΓΝΩΣΤΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΑΡΘΡΟΣΚΟΠΗΣ,Therapeutic,60,195
A402581,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΚΛΕΙΣΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦ,Therapeutic,60,135
A402585,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦ,Therapeutic,60,195
A402601,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,135
A402605,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,195
A402609,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,255
A402641,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΕΦΑΡΜΟΓΕΣ, ΤΗΝ ΑΦΑΙΡΕΣΗ Ή ",Therapeutic,60,135
A402661,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ ΦΛΕΒΕΣ Τ,Therapeutic,60,135
A402665,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ ΦΛΕΒΕΣ Τ,Therapeutic,60,195
A402681,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ ΑΡΤΗΡΙΕΣ,Therapeutic,60,135
A402685,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ ΑΡΤΗΡΙΕΣ,Therapeutic,60,195
A402689,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ ΑΡΤΗΡΙΕΣ,Therapeutic,60,255
A402725,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΚΛΕΙΣΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΣΤΟ ΚΑ,Therapeutic,60,195
A402729,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΑΡΘΡΟΣΚΟΠΗΣΗΣ ΤΗΣ ΠΟΔΟΚΝ,Therapeutic,60,255
A402741,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΝΕΥΡΑ, ΤΟ",Therapeutic,60,135
A402745,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΝΕΥΡΑ, ΤΟ",Therapeutic,60,195
A402749,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΑ ΝΕΥΡΑ, ΤΟ",Therapeutic,60,255
A402761,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΣΤΟ ΚΑΤΩ ΤΜΗΜΑ ,Therapeutic,60,135
A402765,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΣΤΑ ΟΣΤΑ ΤΟΥ ΚΑ,Therapeutic,60,195
A402769,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΣΤΑ ΟΣΤΑ ΤΟΥ ΚΑ,Therapeutic,60,255
A402773,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ ΕΠΕΜΒΑΣΕΙΣ ΣΤΑ ΟΣΤΑ ΤΟΥ ΤΟ,Therapeutic,60,315
A402781,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΤΗΝ ΕΠΑΝΑΤΟΠΟΘΕΤΗΣΗ, ΤΗΝ ΑΦΑΙΡΕΣΗ Ή",Therapeutic,60,135
A402801,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΑΡΤ,Therapeutic,60,135
A402805,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΑΡΤ,Therapeutic,60,195
A402841,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΦΛΕΒΕΣ ΣΤΟ Κ,Therapeutic,60,135
A402845,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΦΛΕΒΕΣ ΤΟΥ Κ,Therapeutic,60,195
A403021,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΝΕΥΡΑ, ΜΥΕΣ,",Therapeutic,60,135
A403041,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΟΥΣ ΤΟΥΣ ΧΕΙΡΙΣΜΟΥΣ ΠΟΥ ΑΦΟΡΟΥΝ Τ,Therapeutic,60,135
A403045,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΔΙΑΓΝΩΣΤΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΑΡΘΡΟΣΚΟΠΗΣ,Therapeutic,60,195
A403061,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,135
A403065,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,195
A403069,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,255
A403073,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,315
A403077,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,375
A403101,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ ΑΡΤΗΡΙΕΣ,Therapeutic,60,135
A403105,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ ΑΡΤΗΡΙΕΣ,Therapeutic,60,195
A403109,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ ΑΡΤΗΡΙΕΣ,Therapeutic,60,255
A403113,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ ΑΡΤΗΡΙΕΣ,Therapeutic,60,315
A403141,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΕΣ ΤΙΣ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ,Therapeutic,60,135
A403161,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΤΗΝ ΕΦΑΡΜΟΓΗ, ΤΗΝ ΑΦΑΙΡΕΣΗ Ή ΤΗΝ ΕΠ",Therapeutic,60,135
A403165,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΤΗΝ ΕΦΑΡΜΟΓΗ, ΤΗΝ ΑΦΑΙΡΕΣΗ Ή ΤΗΝ ΕΠ",Therapeutic,60,195
A403221,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΝΕΥΡΑ, ΜΥΕΣ,",Therapeutic,60,135
A403225,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΝΕΥΡΑ, ΜΥΕΣ,",Therapeutic,60,195
A403229,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΝΕΥΡΑ, ΜΥΕΣ,",Therapeutic,60,255
A403233,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΝΕΥΡΑ, ΜΥΕΣ,",Therapeutic,60,315
A403261,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΟΥΣ ΤΟΥΣ ΧΕΙΡΙΣΜΟΥΣ ΠΟΥ ΑΦΟΡΟΥΝ Τ,Therapeutic,60,135
A403265,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΔΙΑΓΝΩΣΤΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΑΡΘΡΟΣΚΟΠΗΣ,Therapeutic,60,195
A403281,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,135
A403285,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,195
A403289,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,255
A403313,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,315
A403317,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,375
A403321,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΑΝΟΙΚΤΕΣ Ή ΑΡΘΡΟΣΚΟΠΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ,Therapeutic,60,135
A403341,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ ΑΡΤΗΡΙΕΣ,Therapeutic,60,135
A403345,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ ΑΡΤΗΡΙΕΣ,Therapeutic,60,195
A403361,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ ΦΛΕΒΕΣ Τ,Therapeutic,60,135
A403365,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΤΙΣ ΦΛΕΒΕΣ Τ,Therapeutic,60,195
A403421,"ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΕΠΕΜΒΑΣΕΙΣ ΠΟΥ ΑΦΟΡΟΥΝ ΝΕΥΡΑ, ΜΥΕΣ,",Therapeutic,60,135
A403441,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΟΛΟΥΣ ΤΟΥΣ ΧΕΙΡΙΣΜΟΥΣ ΠΟΥ ΑΦΟΡΟΥΝ Τ,Therapeutic,60,135
A403459,ΑΝΑΙΣΘΗΣΙΑ ΓΙΑ ΔΙΑΓΝΩΣΤΙΚΕΣ ΕΠΕΜΒΑΣΕΙΣ ΑΡΘΡΟΣΚΟΠΗΣ,Therapeutic,90,405
